,Feature,Mean_SHAP
374,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__euro,0.0
375,global_economy__nominal_nia_imports_of_goods_non_factor_services_lcu__chinese_renminbi,0.0
376,global_economy__nominal_nia_imports_of_goods_non_factor_services_euro__euro,0.0
377,global_economy__nominal_nia_imports_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0.0
378,global_economy__nominal_nia_exports_of_goods_non_factor_services_us__u_s_dollar,0.0
379,global_economy__nominal_nia_exports_of_goods_non_factor_services_ppp__u_s_dollar,0.0
380,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__u_s_dollar,0.0
381,global_economy__nominal_nia_net_exports_lcu__euro,0.0
382,global_economy__nominal_nia_net_exports_ppp__u_s_dollar,0.0
383,global_economy__real_fixed_investment_lcu__index,0.0
384,global_economy__nominal_private_consumption_lcu__euro,0.0
385,global_economy__nominal_gdp_per_capita_lcu__u_s_dollar,0.0
386,global_economy__nominal_share_of_gdp_at_factor_cost_industry_construction__percentage,0.0
387,global_economy__nominal_share_of_gdp_at_factor_cost_industry__percentage,0.0
388,global_economy__nominal_private_consumption_us__u_s_dollar,0.0
389,global_economy__nominal_private_consumption_ppp__u_s_dollar,0.0
390,global_economy__nominal_private_consumption_lcu__u_s_dollar,0.0
391,global_economy__nominal_gdp_per_capita_ppp__u_s_dollar,0.0
392,global_economy__nominal_private_consumption_lcu__chinese_renminbi,0.0
393,global_economy__nominal_gdp_per_capita_yen_per_person__japanese_yen,0.0
394,global_economy__nominal_private_consumption_euro__euro,0.0
395,global_economy__nominal_gdp_per_capita_us__u_s_dollar,0.0
396,global_economy__nominal_operating_surplus_profits_rent_interest_us__u_s_dollar,0.0
397,global_economy__nominal_operating_surplus_profits_rent_interest_ppp__u_s_dollar,0.0
398,global_economy__nominal_operating_surplus_profits_rent_interest_lcu__u_s_dollar,0.0
399,global_economy__nominal_operating_surplus_profits_rent_interest_euro__euro,0.0
400,global_economy__nominal_operating_surplus_corporate_sector_lcu__u_s_dollar,0.0
401,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__index,0.0
402,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__euro,0.0
403,global_economy__nominal_nia_exports_of_goods_non_factor_services_lcu__chinese_renminbi,0.0
404,global_economy__nominal_gross_domestic_product_ppp__u_s_dollar,0.0
405,global_economy__nominal_gross_private_saving_lcu__u_s_dollar,0.0
406,global_economy__nominal_gross_private_saving_euro__euro,0.0
407,global_economy__nominal_gross_domestic_saving_ppp__u_s_dollar,0.0
408,global_economy__nominal_gross_domestic_saving_lcu__u_s_dollar,0.0
409,global_economy__nominal_gross_domestic_saving_lcu__euro,0.0
410,global_economy__nominal_gross_domestic_saving_lcu__chinese_renminbi,0.0
411,global_economy__nominal_gross_domestic_demand_absorption_lcu__chinese_renminbi,0.0
412,global_economy__nominal_gross_domestic_demand_absorption_lcu__euro,0.0
413,global_economy__nominal_nia_exports_of_goods_non_factor_services_euro__euro,0.0
414,global_economy__nominal_gross_domestic_investment_ppp__u_s_dollar,0.0
415,global_economy__nominal_gross_domestic_investment_lcu__u_s_dollar,0.0
416,global_economy__nominal_gross_domestic_investment_lcu__euro,0.0
417,global_economy__nominal_gross_domestic_investment_lcu__chinese_renminbi,0.0
418,global_economy__nominal_gross_domestic_investment_euro__euro,0.0
419,global_economy__nominal_gross_domestic_demand_absorption_us__u_s_dollar,0.0
420,global_economy__nominal_gross_domestic_demand_absorption_ppp__u_s_dollar,0.0
421,global_economy__nominal_gross_private_saving_ppp__u_s_dollar,0.0
422,global_economy__nominal_gross_private_saving_us__u_s_dollar,0.0
423,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__chinese_renminbi,0.0
424,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__euro,0.0
425,global_economy__nominal_nia_exports_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0.0
426,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_us__u_s_dollar,0.0
427,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_ppp__u_s_dollar,0.0
428,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_lcu__u_s_dollar,0.0
429,global_economy__nominal_net_domestic_product_at_factor_cost_domestic_income_euro__euro,0.0
430,global_economy__nominal_inventory_investment_us__u_s_dollar,0.0
431,global_economy__nominal_government_consumption_lcu__u_s_dollar,0.0
432,global_economy__nominal_government_consumption_ppp__u_s_dollar,0.0
433,global_economy__nominal_government_consumption_us__u_s_dollar,0.0
434,global_economy__nominal_inventory_investment_ppp__u_s_dollar,0.0
435,global_economy__nominal_inventory_investment_lcu__u_s_dollar,0.0
436,global_economy__nominal_inventory_investment_lcu__euro,0.0
437,global_economy__nominal_inventory_investment_lcu__chinese_renminbi,0.0
438,global_economy__nominal_gross_domestic_demand_absorption_euro__euro,0.0
439,global_economy__nominal_indirect_taxes_minus_subsidies_lcu__u_s_dollar,0.0
440,global_economy__nominal_gdp_per_capita_lcu__euro,0.0
441,global_economy__nominal_share_of_gdp_change_in_inventory__percentage,0.0
442,global_economy__nominal_gdp_per_capita_lcu__chinese_renminbi,0.0
443,global_economy__nominal_gdp_at_factor_cost_services_us__u_s_dollar,0.0
444,global_economy__real_consumption_total_lcu__chinese_renminbi,0.0
445,global_economy__real_consumption_total_euro__euro,0.0
446,global_economy__real_consumption_per_capita_us__u_s_dollar,0.0
447,global_economy__nominal_gross_domestic_demand_absorption_lcu__u_s_dollar,0.0
448,global_economy__price_of_crude_oil_wti__u_s_dollar,0.0
449,global_economy__price_of_crude_oil_us_basis__u_s_dollar,0.0
450,global_economy__price_of_crude_oil_lcu_basis__u_s_dollar,0.0
451,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__chinese_renminbi,0.0
452,global_economy__nominal_gdp_gross_domestic_product_euro__euro,0.0
453,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__euro,0.0
454,global_economy__price_of_crude_oil_lcu_basis__chinese_renminbi,0.0
455,global_economy__price_of_crude_oil_brent__u_s_dollar,0.0
456,global_economy__population_urban__persons,0.0
457,global_economy__population_total__persons,0.0
458,global_economy__population_rural__persons,0.0
459,global_economy__nominal_gdp_at_factor_cost_statistical_discrepancy_lcu__u_s_dollar,0.0
460,global_economy__real_consumption_total_lcu__euro,0.0
461,global_economy__nominal_gdp_at_factor_cost_services_ppp__u_s_dollar,0.0
462,global_economy__real_consumption_total_lcu__u_s_dollar,0.0
463,global_economy__nominal_gdp_at_factor_cost_services_lcu__u_s_dollar,0.0
464,global_economy__real_fixed_investment_lcu__euro,0.0
465,global_economy__real_fixed_investment_lcu__chinese_renminbi,0.0
466,global_economy__real_fixed_investment_growth_rate_year_on_year__percent_change_year_ago,0.0
467,global_economy__real_fixed_investment_government_us__u_s_dollar,0.0
468,global_economy__real_fixed_investment_government_ppp__u_s_dollar,0.0
469,global_economy__real_fixed_investment_government_lcu__u_s_dollar,0.0
470,global_economy__nominal_gdp_at_factor_cost_ppp__u_s_dollar,0.0
471,global_economy__real_fixed_investment_government_euro__euro,0.0
472,global_economy__real_fixed_investment_euro__euro,0.0
473,global_economy__real_exchange_rate_with_eurozone_eurozone_prices_per_local_prices__euro,0.0
474,global_economy__nominal_gdp_at_factor_cost_services_euro__euro,0.0
475,global_economy__real_consumption_total_us__u_s_dollar,0.0
476,global_economy__nominal_gdp_at_factor_cost_services_lcu__chinese_renminbi,0.0
477,global_economy__nominal_gdp_at_factor_cost_services_lcu__euro,0.0
478,global_economy__real_consumption_total_ppp__u_s_dollar,0.0
479,global_economy__nominal_gdp_at_factor_cost_us__u_s_dollar,0.0
480,global_economy__nominal_gdp_gross_domestic_product_lcu__chinese_renminbi,0.0
481,global_economy__nominal_share_of_gdp_government_consumption__percentage,0.0
482,global_economy__nominal_statistical_discrepancy_lcu__euro,0.0
483,global_economy__output_gap__chinese_renminbi,0.0
484,global_economy__other_expenditure_and_outlays_us__u_s_dollar,0.0
485,global_economy__other_expenditure_and_outlays_lcu__u_s_dollar,0.0
486,global_economy__other_expenditure_and_outlays_euro__euro,0.0
487,global_economy__operating_surplus_government_owned_businesses_in_lcu_general_government__u_s_dollar,0.0
488,global_economy__nominal_statistical_discrepancy_ppp__u_s_dollar,0.0
489,global_economy__nominal_statistical_discrepancy_lcu__u_s_dollar,0.0
490,global_economy__nominal_statistical_discrepancy_lcu__chinese_renminbi,0.0
491,global_economy__population_growth_rate__percentage,0.0
492,global_economy__nominal_gdp_per_capita_euro__euro,0.0
493,global_economy__nominal_share_of_gdp_private_consumption__percentage,0.0
494,global_economy__nominal_share_of_gdp_nia_net_exports__percentage,0.0
495,global_economy__nominal_share_of_gdp_nia_imports_of_goods_non_factor_services__percentage,0.0
496,global_economy__nominal_share_of_gdp_nia_exports_of_goods_non_factor_services__percentage,0.0
497,global_economy__nominal_share_of_gdp_gross_private_saving__percentage,0.0
498,global_economy__nominal_share_of_gdp_gross_domestic_saving_gross_domestic_saving_rate__percentage,0.0
499,global_economy__output_gap__u_s_dollar,0.0
500,global_economy__participation_rate_labor_force_to_working_age_pop__points,0.0
501,global_economy__personal_expenditure_and_outlays_euro__euro,0.0
502,global_economy__personal_expenditure_and_outlays_lcu__u_s_dollar,0.0
503,global_economy__population_age_bracket_65__persons,0.0
504,global_economy__population_age_bracket_15_64__persons,0.0
505,global_economy__real_net_capital_stock_total_lcu__euro,0.0
506,global_economy__population_age_bracket_0_14__persons,0.0
507,global_economy__nominal_gdp_gross_domestic_product_lcu__euro,0.0
508,global_economy__personal_income_us__u_s_dollar,0.0
509,global_economy__personal_income_lcu__u_s_dollar,0.0
510,global_economy__nominal_gdp_gross_domestic_product_lcu__index,0.0
511,global_economy__personal_income_lcu__euro,0.0
512,global_economy__nominal_gdp_gross_domestic_product_lcu__u_s_dollar,0.0
513,global_economy__nominal_gdp_gross_domestic_product_us__u_s_dollar,0.0
514,global_economy__nominal_gdp_in_ppp_dollars_growth_rate_year_on_year__percent_change_year_ago,0.0
515,global_economy__personal_income_euro__euro,0.0
516,global_economy__personal_expenditure_and_outlays_us__u_s_dollar,0.0
517,global_economy__nominal_gdp_in_u_s_dollars_growth_rate_year_on_year__percent_change_year_ago,0.0
518,global_economy__real_inventory_investment_us__u_s_dollar,0.0
519,global_economy__tax_rate_overall_taxes__percentage,0.0
520,global_economy__real_nia_exports_of_goods_non_factor_services_euro__euro,0.0
521,registrations__buildtype_suv_meanbymonth,0.0
522,registrations__buildtype_kurzheck_interpolated_linear,0.0
523,registrations__vwm_premium_bmw_fill_zero,0.0
524,registrations__vwm_premium_infiniti_fill_zero,0.0
525,registrations__vwm_premium_acura_meanbymonth,0.0
526,registrations__volkswagensegment_premium,0.0
527,registrations__vwm_luxus_maserati,0.0
528,registrations__vwm_luxus_alpina,0.0
529,registrations__vwm_luxus_mclaren,0.0
530,global_economy__wholesale_producer_price_index_lcu_basus__index,0.0
531,global_economy__real_exchange_rate_with_us_us_prices_per_local_prices__u_s_dollar,0.0
532,global_economy__real_exchange_rate_with_japan_japanese_prices_per_local_prices__japanese_yen,0.0
533,global_economy__bop_direct_investment_asset_debit_capital_outflow_us__u_s_dollar,0.0
534,global_economy__bop_current_account_balance_us__u_s_dollar,0.0
535,global_economy__bop_cap_account_bal_us__u_s_dollar,0.0
536,global_economy__bop_direct_investment_balance_or_net_fdi_net_capital_inflow_us__u_s_dollar,0.0
537,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_us__u_s_dollar,0.0
538,global_economy__bop_factor_service_balance_net_foreign_investment_income_us__u_s_dollar,0.0
539,global_economy__bop_portfolio_investment_liability_credit_capital_inflow_us__u_s_dollar,0.0
540,global_economy__personal_saving_household_saving_us__forecast_billion,0.0
541,global_economy__personal_saving_household_saving_lcu__forecast_billion,0.0
542,global_economy__personal_saving_household_saving_euro__forecast_billion_euros_synthetic_euros_prior_to_1999,0.0
543,global_economy__net_personal_saving_rate_personal_saving_as_a_of_disposable_income__forecast,0.0
544,global_economy__international_reserves_lcu__u_s_dollar,0.0
545,global_economy__bop_transfer_payments_debit_us__u_s_dollar,0.0
546,global_economy__bop_transfer_payments_credit_us__u_s_dollar,0.0
547,global_economy__bop_transfer_payments_balance_us__u_s_dollar,0.0
548,global_economy__bop_portfolio_investment_balance_net_capital_inflow_us__u_s_dollar,0.0
549,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_us__u_s_dollar,0.0
550,global_economy__bop_portfolio_investment_asset_debit_capital_outflow_us__u_s_dollar,0.0
551,global_economy__bop_other_investment_liability_credit_capital_inflow_us__u_s_dollar,0.0
552,global_economy__bop_other_investment_asset_debit_capital_outflow_us__u_s_dollar,0.0
553,global_economy__bop_non_factor_service_imports_us__u_s_dollar,0.0
554,global_economy__bop_non_factor_service_exports_us__u_s_dollar,0.0
555,global_economy__bop_non_factor_service_balance_us__u_s_dollar,0.0
556,global_economy__bop_financial_account_balance_us__u_s_dollar,0.0
557,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_us__u_s_dollar,0.0
558,global_economy__real_nia_exports_of_goods_non_factor_services_growth_rate_year_on_year__percent_change_year_ago,0.0
559,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__chinese_renminbi,0.0
560,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__euro,0.0
561,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__chinese_renminbi,0.0
562,global_economy__total_expenditure_current_plus_net_investment_in_lcu_central_government__u_s_dollar,0.0
563,global_economy__total_expenditure_current_plus_net_investment_in_euro_unspecified_government__euro,0.0
564,global_economy__total_expenditure_current_plus_net_investment_in_euro_general_government__euro,0.0
565,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_euro__euro,0.0
566,global_economy__tax_rate_indirect_taxes__percentage,0.0
567,global_economy__subsidies_in_us_unspecified_government__u_s_dollar,0.0
568,global_economy__subsidies_in_lcu_unspecified_government__u_s_dollar,0.0
569,global_economy__subsidies_in_lcu_unspecified_government__euro,0.0
570,global_economy__subsidies_in_lcu_unspecified_government__chinese_renminbi,0.0
571,global_economy__subsidies_in_lcu_general_government__u_s_dollar,0.0
572,global_economy__subsidies_in_lcu_general_government__euro,0.0
573,global_economy__subsidies_in_lcu_general_government__chinese_renminbi,0.0
574,global_economy__subsidies_in_euro_unspecified_government__euro,0.0
575,global_economy__social_insurance_payments_in_us_unspecified_government__u_s_dollar,0.0
576,global_economy__social_insurance_payments_in_us_general_government__u_s_dollar,0.0
577,global_economy__social_insurance_payments_in_lcu_unspecified_government__u_s_dollar,0.0
578,global_economy__social_insurance_payments_in_lcu_general_government__u_s_dollar,0.0
579,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__u_s_dollar,0.0
580,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__euro,0.0
581,global_economy__total_revenue_current_plus_net_asset_sales_in_us_central_government__u_s_dollar,0.0
582,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__u_s_dollar,0.0
583,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__euro,0.0
584,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__chinese_renminbi,0.0
585,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__u_s_dollar,0.0
586,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__euro,0.0
587,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__chinese_renminbi,0.0
588,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_central_government__u_s_dollar,0.0
589,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_unspecified_government__euro,0.0
590,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_general_government__euro,0.0
591,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_us__u_s_dollar,0.0
592,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_lcu__euro,0.0
593,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_lcu__chinese_renminbi,0.0
594,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_euro__euro,0.0
595,global_economy__total_expenditures_in_euro_central_government__euro,0.0
596,global_economy__total_expenditure_of_gdp_unspecified_government__percentage,0.0
597,global_economy__total_expenditure_of_gdp_general_government__percentage,0.0
598,global_economy__total_expenditure_of_gdp_central_government__percentage,0.0
599,global_economy__total_expenditure_current_plus_net_investment_in_us_unspecified_government__u_s_dollar,0.0
600,global_economy__total_expenditure_current_plus_net_investment_in_us_general_government__u_s_dollar,0.0
601,global_economy__total_expenditure_current_plus_net_investment_in_us_central_government__u_s_dollar,0.0
602,global_economy__social_insurance_payments_in_euro_unspecified_government__euro,0.0
603,global_economy__social_insurance_payments_in_euro_general_government__euro,0.0
604,global_economy__social_insurance_contribution_us__u_s_dollar,0.0
605,global_economy__social_insurance_contribution_lcu__u_s_dollar,0.0
606,global_economy__real_ppp_gdp_growth_rate_year_on_year__percent_change_year_ago,0.0
607,global_economy__real_nia_net_exports_us__u_s_dollar,0.0
608,global_economy__real_nia_net_exports_lcu__u_s_dollar,0.0
609,global_economy__real_nia_net_exports_lcu__index,0.0
610,global_economy__real_nia_net_exports_lcu__euro,0.0
611,global_economy__real_nia_net_exports_lcu__chinese_renminbi,0.0
612,global_economy__real_nia_imports_of_goods_non_factor_services_us__u_s_dollar,0.0
613,global_economy__real_nia_imports_of_goods_non_factor_services_ppp__u_s_dollar,0.0
614,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__u_s_dollar,0.0
615,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__index,0.0
616,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__euro,0.0
617,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__chinese_renminbi,0.0
618,global_economy__real_nia_imports_of_goods_non_factor_services_euro__euro,0.0
619,global_economy__real_nia_exports_of_goods_non_factor_services_us__u_s_dollar,0.0
620,global_economy__real_nia_exports_of_goods_non_factor_services_ppp__u_s_dollar,0.0
621,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__u_s_dollar,0.0
622,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__index,0.0
623,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__euro,0.0
624,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__chinese_renminbi,0.0
625,global_economy__real_price_of_crude_oil_lcu_basis__chinese_renminbi,0.0
626,global_economy__real_price_of_crude_oil_lcu_basis__euro,0.0
627,global_economy__real_price_of_crude_oil_lcu_basis__u_s_dollar,0.0
628,global_economy__real_statistical_discrepancy_lcu__euro,0.0
629,global_economy__social_insurance_contribution_euro__euro,0.0
630,global_economy__share_of_population_urban__percentage,0.0
631,global_economy__share_of_population_rural__percentage,0.0
632,global_economy__share_of_population_age_bracket_65__percentage,0.0
633,global_economy__share_of_population_age_bracket_15_64__percentage,0.0
634,global_economy__share_of_population_age_bracket_0_14__percentage,0.0
635,global_economy__real_statistical_discrepancy_us__u_s_dollar,0.0
636,global_economy__real_statistical_discrepancy_lcu__u_s_dollar,0.0
637,global_economy__real_statistical_discrepancy_lcu__chinese_renminbi,0.0
638,global_economy__real_price_of_crude_oil_us_basis__u_s_dollar,0.0
639,global_economy__real_statistical_discrepancy_euro__euro,0.0
640,global_economy__real_private_consumption_us__u_s_dollar,0.0
641,global_economy__real_private_consumption_ppp__u_s_dollar,0.0
642,global_economy__real_private_consumption_lcu__u_s_dollar,0.0
643,global_economy__real_private_consumption_lcu__index,0.0
644,global_economy__real_private_consumption_lcu__euro,0.0
645,global_economy__real_private_consumption_lcu__chinese_renminbi,0.0
646,global_economy__real_private_consumption_growth_rate_year_on_year__percent_change_year_ago,0.0
647,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__u_s_dollar,0.0
648,global_economy__total_revenue_current_plus_net_asset_sales_in_us_general_government__u_s_dollar,0.0
649,global_economy__total_revenue_current_plus_net_asset_sales_in_us_unspecified_government__u_s_dollar,0.0
650,global_economy__working_age_population__persons,0.0
651,global_economy__wages_and_salaries_gross_us__u_s_dollar,0.0
652,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_general_government__percentage,0.0
653,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_central_government__percentage,0.0
654,global_economy__unspecified_expenditure_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0.0
655,global_economy__unspecified_expenditure_total_otherwise_current_in_us_general_government__u_s_dollar,0.0
656,global_economy__unspecified_expenditure_total_otherwise_current_in_us_central_government__u_s_dollar,0.0
657,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0.0
658,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__euro,0.0
659,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0.0
660,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__u_s_dollar,0.0
661,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__euro,0.0
662,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0.0
663,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_central_government__u_s_dollar,0.0
664,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_unspecified_government__euro,0.0
665,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_general_government__euro,0.0
666,global_economy__unemployment_rate__percentage,0.0
667,global_economy__total_revenue_of_gdp_unspecified_government__percentage,0.0
668,global_economy__total_revenue_of_gdp_general_government__percentage,0.0
669,global_economy__total_revenue_of_gdp_central_government__percentage,0.0
670,global_economy__total_revenue_in_euro_central_government__euro,0.0
671,global_economy__unspecified_expenditure_total_otherwise_current_of_gdp_unspecified_government__percentage,0.0
672,global_economy__unspecified_expenditures_total_otherwise_current_in_euro_central_government__euro,0.0
673,global_economy__unspecified_revenue_total_otherwise_current_in_euro_central_government__euro,0.0
674,global_economy__unspecified_revenue_total_otherwise_current_in_us_general_government__u_s_dollar,0.0
675,global_economy__wages_and_salaries_gross_lcu__euro,0.0
676,global_economy__wages_and_salaries_gross_lcu__chinese_renminbi,0.0
677,global_economy__wages_and_salaries_gross_euro__euro,0.0
678,global_economy__user_cost_of_capital__percentage,0.0
679,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_unspecified_government__percentage,0.0
680,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_general_government__percentage,0.0
681,global_economy__unspecified_revenue_total_otherwise_current_of_gdp_central_government__percentage,0.0
682,global_economy__unspecified_revenue_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0.0
683,global_economy__unspecified_revenue_total_otherwise_current_in_us_central_government__u_s_dollar,0.0
684,global_economy__unspecified_revenue_total_otherwise_current_in_euro_general_government__euro,0.0
685,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0.0
686,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__euro,0.0
687,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0.0
688,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__u_s_dollar,0.0
689,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__euro,0.0
690,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0.0
691,global_economy__unspecified_revenue_total_otherwise_current_in_lcu_central_government__u_s_dollar,0.0
692,global_economy__unspecified_revenue_total_otherwise_current_in_euro_unspecified_government__euro,0.0
693,global_economy__nominal_gdp_at_factor_cost_industry_manufacturing_lcu__euro,0.0
694,global_economy__labor_productivity_gdp_to_employed_labor_force_euro__euro,0.0
695,global_economy__nominal_gdp_at_factor_cost_industry_lcu__u_s_dollar,0.0
696,global_economy__bop_direct_investment_balance_or_net_fdi_net_capital_inflow_lcu__chinese_renminbi,0.0
697,global_economy__bop_direct_investment_asset_debit_capital_outflow_lcu__chinese_renminbi,0.0
698,global_economy__bop_current_account_balance_lcu__u_s_dollar,0.0
699,global_economy__bop_current_account_balance_lcu__euro,0.0
700,global_economy__bop_current_account_balance_lcu__chinese_renminbi,0.0
701,global_economy__bop_change_in_reserves_lcu__euro,0.0
702,global_economy__bop_change_in_reserves_lcu__chinese_renminbi,0.0
703,global_economy__bop_cap_account_bal_lcu__euro,0.0
704,global_economy__bop_cap_account_bal_lcu__chinese_renminbi,0.0
705,global_economy__bop_basic_balance_lcu__euro,0.0
706,global_economy__bop_basic_balance_lcu__chinese_renminbi,0.0
707,global_consumer__wine,0.0
708,global_consumer__urban_population,0.0
709,global_consumer__urban_household,0.0
710,global_consumer__urban_consumption_real,0.0
711,global_consumer__urban_consumption_nominal,0.0
712,global_consumer__unemployment_rate,0.0
713,global_consumer__transportation_services,0.0
714,global_consumer__transportation_equipment_operational_cost,0.0
715,global_consumer__transportation_equipment,0.0
716,global_economy__bop_direct_investment_asset_debit_capital_outflow_lcu__euro,0.0
717,global_economy__bop_direct_investment_balance_or_net_fdi_net_capital_inflow_lcu__euro,0.0
718,global_economy__bop_goods_imports_lcu__chinese_renminbi,0.0
719,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_lcu__chinese_renminbi,0.0
720,global_economy__bop_goods_exports_lcu__u_s_dollar,0.0
721,global_economy__bop_goods_exports_lcu__euro,0.0
722,global_economy__bop_goods_exports_lcu__chinese_renminbi,0.0
723,global_economy__bop_goods_balance_us__u_s_dollar,0.0
724,global_economy__bop_goods_balance_lcu__u_s_dollar,0.0
725,global_economy__bop_goods_balance_lcu__euro,0.0
726,global_economy__bop_goods_balance_lcu__chinese_renminbi,0.0
727,global_economy__bop_financial_account_balance_lcu__euro,0.0
728,global_economy__bop_financial_account_balance_lcu__chinese_renminbi,0.0
729,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_lcu__u_s_dollar,0.0
730,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_lcu__euro,0.0
731,global_economy__bop_factor_service_imports_and_debits_investment_income_payments_to_the_rest_of_the_world_lcu__chinese_renminbi,0.0
732,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_lcu__u_s_dollar,0.0
733,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_lcu__euro,0.0
734,global_economy__bop_factor_service_exports_and_credits_investment_income_receipts_from_the_rest_of_the_world_lcu__chinese_renminbi,0.0
735,global_economy__bop_factor_service_balance_net_foreign_investment_income_lcu__u_s_dollar,0.0
736,global_economy__bop_factor_service_balance_net_foreign_investment_income_lcu__euro,0.0
737,global_economy__bop_factor_service_balance_net_foreign_investment_income_lcu__chinese_renminbi,0.0
738,global_economy__bop_direct_investment_liability_or_fdi_credit_capital_inflow_lcu__euro,0.0
739,global_consumer__transportation_and_communication,0.0
740,global_consumer__total_retail_sales,0.0
741,global_consumer__total_population_75,0.0
742,global_consumer__total_population_70_to_74,0.0
743,global_consumer__total_consumption_constant_2015_us,0.0
744,global_consumer__total_consumption_constant_2015_lcu,0.0
745,global_consumer__tobacco,0.0
746,global_consumer__tertiary_enrollment_rate,0.0
747,global_consumer__sporting_goods_hobby_book_music,0.0
748,global_consumer__spirits,0.0
749,global_consumer__services,0.0
750,global_consumer__semi_durables,0.0
751,global_consumer__secondary_enrollment_rate,0.0
752,global_consumer__rural_consumption_real,0.0
753,global_consumer__rural_consumption_nominal,0.0
754,global_consumer__retail_sales_of_goods_of_the_enterprises_above_designated_size_traditional_chinese_and_western_medicines,0.0
