,Feature,Mean_SHAP
372,global_economy__real_private_consumption_lcu__u_s_dollar,0.0
373,global_economy__real_private_consumption_ppp__u_s_dollar,0.0
374,global_economy__real_statistical_discrepancy_lcu__chinese_renminbi,0.0
375,global_economy__social_insurance_contribution_euro__euro,0.0
376,global_economy__real_statistical_discrepancy_lcu__euro,0.0
377,global_economy__real_statistical_discrepancy_lcu__u_s_dollar,0.0
378,global_economy__real_statistical_discrepancy_us__u_s_dollar,0.0
379,global_economy__share_of_population_age_bracket_65__percentage,0.0
380,global_economy__share_of_population_rural__percentage,0.0
381,global_economy__share_of_population_urban__percentage,0.0
382,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__euro,0.0
383,global_economy__total_expenditure_current_plus_net_investment_in_lcu_general_government__u_s_dollar,0.0
384,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__chinese_renminbi,0.0
385,global_economy__total_revenue_of_gdp_unspecified_government__percentage,0.0
386,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__u_s_dollar,0.0
387,global_economy__total_revenue_current_plus_net_asset_sales_in_us_central_government__u_s_dollar,0.0
388,global_economy__total_revenue_current_plus_net_asset_sales_in_us_general_government__u_s_dollar,0.0
389,global_economy__total_revenue_current_plus_net_asset_sales_in_us_unspecified_government__u_s_dollar,0.0
390,global_economy__total_revenue_in_euro_central_government__euro,0.0
391,global_economy__total_revenue_of_gdp_central_government__percentage,0.0
392,global_economy__unemployment_rate__percentage,0.0
393,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__chinese_renminbi,0.0
394,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_general_government__euro,0.0
395,global_economy__unspecified_expenditure_total_otherwise_current_in_euro_unspecified_government__euro,0.0
396,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_central_government__u_s_dollar,0.0
397,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0.0
398,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__euro,0.0
399,global_economy__unspecified_expenditure_total_otherwise_current_in_lcu_general_government__u_s_dollar,0.0
400,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_unspecified_government__euro,0.0
401,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__u_s_dollar,0.0
402,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__euro,0.0
403,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_euro__euro,0.0
404,global_economy__total_expenditure_current_plus_net_investment_in_lcu_unspecified_government__u_s_dollar,0.0
405,global_economy__total_expenditure_current_plus_net_investment_in_us_central_government__u_s_dollar,0.0
406,global_economy__total_expenditure_current_plus_net_investment_in_us_unspecified_government__u_s_dollar,0.0
407,global_economy__total_expenditure_of_gdp_central_government__percentage,0.0
408,global_economy__total_expenditure_of_gdp_unspecified_government__percentage,0.0
409,global_economy__total_expenditures_in_euro_central_government__euro,0.0
410,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_lcu__chinese_renminbi,0.0
411,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__euro,0.0
412,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_lcu__euro,0.0
413,global_economy__total_foreign_exchange_earnings_total_current_account_exports_credits_us__u_s_dollar,0.0
414,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_general_government__euro,0.0
415,global_economy__total_revenue_current_plus_net_asset_sales_in_euro_unspecified_government__euro,0.0
416,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_central_government__u_s_dollar,0.0
417,global_economy__total_revenue_current_plus_net_asset_sales_in_lcu_general_government__chinese_renminbi,0.0
418,global_economy__real_price_of_crude_oil_us_basis__u_s_dollar,0.0
419,global_economy__real_price_of_crude_oil_lcu_basis__u_s_dollar,0.0
420,global_economy__real_price_of_crude_oil_lcu_basis__chinese_renminbi,0.0
421,global_economy__real_gross_domestic_demand_absorption_lcu__chinese_renminbi,0.0
422,global_economy__real_government_consumption_lcu__euro,0.0
423,global_economy__real_government_consumption_lcu__index,0.0
424,global_economy__real_government_consumption_lcu__u_s_dollar,0.0
425,global_economy__real_government_consumption_ppp__u_s_dollar,0.0
426,global_economy__real_government_consumption_us__u_s_dollar,0.0
427,global_economy__real_gross_domestic_demand_absorption_euro__euro,0.0
428,global_economy__real_gross_domestic_demand_absorption_lcu__euro,0.0
429,global_economy__real_government_consumption_euro__euro,0.0
430,global_economy__real_gross_domestic_demand_absorption_lcu__index,0.0
431,global_economy__real_gross_domestic_demand_absorption_lcu__u_s_dollar,0.0
432,global_economy__real_gross_domestic_demand_absorption_ppp__u_s_dollar,0.0
433,global_economy__real_gross_domestic_demand_absorption_us__u_s_dollar,0.0
434,global_economy__real_gross_domestic_investment_lcu__chinese_renminbi,0.0
435,global_economy__real_gross_domestic_investment_lcu__euro,0.0
436,global_economy__real_government_consumption_lcu__chinese_renminbi,0.0
437,global_economy__real_gdp_per_capita_us__u_s_dollar,0.0
438,global_economy__real_gross_domestic_investment_us__u_s_dollar,0.0
439,global_economy__real_gdp_gross_domestic_product_lcu__index,0.0
440,global_economy__real_gdp_at_factor_cost_services_lcu__u_s_dollar,0.0
441,global_economy__real_gdp_at_factor_cost_services_ppp__u_s_dollar,0.0
442,global_economy__real_gdp_at_factor_cost_services_us__u_s_dollar,0.0
443,global_economy__real_gdp_at_factor_cost_us__u_s_dollar,0.0
444,global_economy__real_gdp_gross_domestic_product_lcu__chinese_renminbi,0.0
445,global_economy__real_gdp_gross_domestic_product_lcu__euro,0.0
446,global_economy__real_gdp_gross_domestic_product_lcu__u_s_dollar,0.0
447,global_economy__real_gdp_per_capita_ppp__u_s_dollar,0.0
448,global_economy__real_gdp_gross_domestic_product_us__u_s_dollar,0.0
449,global_economy__real_gdp_per_capita_2005_yen_per_person__japanese_yen,0.0
450,global_economy__real_gdp_per_capita_euro__euro,0.0
451,global_economy__real_gdp_per_capita_lcu__chinese_renminbi,0.0
452,global_economy__real_gdp_per_capita_lcu__euro,0.0
453,global_economy__real_gdp_per_capita_lcu__u_s_dollar,0.0
454,global_economy__real_gross_domestic_investment_lcu__u_s_dollar,0.0
455,global_economy__real_gross_domestic_product_2005_yen__japanese_yen,0.0
456,global_economy__real_ppp_gdp_growth_rate_year_on_year__percent_change_year_ago,0.0
457,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__u_s_dollar,0.0
458,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__u_s_dollar,0.0
459,global_economy__real_nia_exports_of_goods_non_factor_services_ppp__u_s_dollar,0.0
460,global_economy__real_nia_exports_of_goods_non_factor_services_us__u_s_dollar,0.0
461,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__chinese_renminbi,0.0
462,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__euro,0.0
463,global_economy__real_nia_imports_of_goods_non_factor_services_lcu__index,0.0
464,global_economy__real_nia_imports_of_goods_non_factor_services_ppp__u_s_dollar,0.0
465,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__euro,0.0
466,global_economy__real_nia_imports_of_goods_non_factor_services_us__u_s_dollar,0.0
467,global_economy__real_nia_net_exports_lcu__chinese_renminbi,0.0
468,global_economy__real_nia_net_exports_lcu__euro,0.0
469,global_economy__real_nia_net_exports_lcu__index,0.0
470,global_economy__real_nia_net_exports_lcu__u_s_dollar,0.0
471,global_economy__real_nia_net_exports_us__u_s_dollar,0.0
472,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__index,0.0
473,global_economy__real_nia_exports_of_goods_non_factor_services_lcu__chinese_renminbi,0.0
474,global_economy__real_gross_domestic_product_ppp__u_s_dollar,0.0
475,global_economy__real_indirect_taxes_minus_subsidies_lcu__u_s_dollar,0.0
476,global_economy__real_gross_domestic_saving_lcu__chinese_renminbi,0.0
477,global_economy__real_gross_domestic_saving_lcu__euro,0.0
478,global_economy__real_gross_domestic_saving_lcu__u_s_dollar,0.0
479,global_economy__real_gross_domestic_saving_us__u_s_dollar,0.0
480,global_economy__real_indirect_taxes_minus_subsidies_lcu__chinese_renminbi,0.0
481,global_economy__real_indirect_taxes_minus_subsidies_lcu__euro,0.0
482,global_economy__real_indirect_taxes_minus_subsidies_us__u_s_dollar,0.0
483,global_economy__real_nia_exports_of_goods_non_factor_services_euro__euro,0.0
484,global_economy__real_inventory_investment_lcu__chinese_renminbi,0.0
485,global_economy__real_inventory_investment_lcu__euro,0.0
486,global_economy__real_inventory_investment_lcu__u_s_dollar,0.0
487,global_economy__real_inventory_investment_ppp__u_s_dollar,0.0
488,global_economy__real_inventory_investment_us__u_s_dollar,0.0
489,global_economy__real_net_capital_stock_total_lcu__euro,0.0
