,name,NaN Count
485,global_economy__debt_total_in_lcu_unspecified_government__u_s_dollar,0
486,global_economy__debt_total_in_us_central_government__u_s_dollar,0
487,global_economy__debt_total_in_us_general_government__u_s_dollar,0
488,global_economy__debt_total_in_us_unspecified_government__u_s_dollar,0
489,global_economy__debt_total_of_gdp_central_government__percentage,0
490,global_economy__debt_total_of_gdp_general_government__percentage,0
491,global_economy__debt_total_of_gdp_unspecified_government__percentage,0
492,global_economy__deflator_consumption_total_euro__index,0
493,global_economy__deflator_consumption_total_lcu__index,0
494,global_economy__deflator_consumption_total_us__index,0
495,global_economy__deflator_customs_clearance_exports_total_saar_us__index,0
496,global_economy__deflator_customs_clearance_imports_total_saar_us__index,0
497,global_economy__deflator_fixed_investment_euro__index,0
498,global_economy__deflator_fixed_investment_government_euro__index,0
499,global_economy__deflator_fixed_investment_government_lcu__index,0
500,global_economy__deflator_fixed_investment_government_us__index,0
501,global_economy__deflator_fixed_investment_lcu__index,0
502,global_economy__deflator_fixed_investment_private_non_residential_euro__index,0
503,global_economy__deflator_fixed_investment_private_non_residential_lcu__index,0
504,global_economy__deflator_fixed_investment_private_non_residential_us__index,0
505,global_economy__deflator_fixed_investment_private_residential_euro__index,0
506,global_economy__deflator_fixed_investment_private_residential_lcu__index,0
507,global_economy__deflator_fixed_investment_private_residential_us__index,0
508,global_economy__deflator_fixed_investment_us__index,0
509,global_economy__deflator_gdp_at_factor_cost_agriculture_euro__index,0
510,global_economy__deflator_gdp_at_factor_cost_agriculture_lcu__index,0
511,global_economy__deflator_gdp_at_factor_cost_agriculture_us__index,0
512,global_economy__deflator_gdp_at_factor_cost_euro__euro,0
513,global_economy__deflator_gdp_at_factor_cost_industry_construction_euro__index,0
514,global_economy__deflator_gdp_at_factor_cost_industry_construction_lcu__index,0
515,global_economy__deflator_gdp_at_factor_cost_industry_construction_us__index,0
516,global_economy__deflator_gdp_at_factor_cost_industry_euro__index,0
517,global_economy__deflator_gdp_at_factor_cost_industry_lcu__index,0
518,global_economy__deflator_gdp_at_factor_cost_industry_manufacturing_euro__index,0
519,global_economy__deflator_gdp_at_factor_cost_industry_manufacturing_lcu__index,0
520,global_economy__deflator_gdp_at_factor_cost_industry_manufacturing_us__index,0
521,global_economy__deflator_gdp_at_factor_cost_industry_us__index,0
522,global_economy__deflator_gdp_at_factor_cost_lcu__index,0
523,global_economy__deflator_gdp_at_factor_cost_services_euro__index,0
524,global_economy__deflator_gdp_at_factor_cost_services_lcu__index,0
525,global_economy__deflator_gdp_at_factor_cost_services_us__index,0
526,global_economy__deflator_gdp_at_factor_cost_us__index,0
527,global_economy__deflator_government_consumption_euro__index,0
528,global_economy__deflator_government_consumption_lcu__index,0
529,global_economy__deflator_government_consumption_us__index,0
530,global_economy__deflator_gross_domestic_demand_absorption_euro__index,0
531,global_economy__deflator_gross_domestic_demand_absorption_lcu__index,0
532,global_economy__deflator_gross_domestic_demand_absorption_us__index,0
533,global_economy__deflator_gross_domestic_investment_euro__index,0
534,global_economy__deflator_gross_domestic_investment_lcu__index,0
535,global_economy__deflator_gross_domestic_investment_us__index,0
536,global_economy__deflator_gross_domestic_product_euro__index,0
537,global_economy__deflator_gross_domestic_product_lcu__index,0
538,global_economy__deflator_gross_domestic_product_us__index,0
539,global_economy__deflator_nia_exports_of_goods_non_factor_services_euro__index,0
540,global_economy__deflator_nia_exports_of_goods_non_factor_services_lcu__index,0
541,global_economy__deflator_nia_exports_of_goods_non_factor_services_us__index,0
542,global_economy__deflator_nia_imports_of_goods_non_factor_services_euro__index,0
543,global_economy__deflator_nia_imports_of_goods_non_factor_services_lcu__index,0
544,global_economy__deflator_nia_imports_of_goods_non_factor_services_us__index,0
545,global_economy__deflator_private_consumption_euro__index,0
546,global_economy__deflator_private_consumption_lcu__index,0
547,global_economy__deflator_private_consumption_us__index,0
548,global_economy__direct_income_taxes_in_euro_general_government__euro,0
549,global_economy__direct_income_taxes_in_euro_unspecified_government__euro,0
550,global_economy__direct_income_taxes_in_lcu_general_government__u_s_dollar,0
551,global_economy__direct_income_taxes_in_lcu_unspecified_government__u_s_dollar,0
552,global_economy__direct_income_taxes_in_us_general_government__u_s_dollar,0
553,global_economy__direct_income_taxes_in_us_unspecified_government__u_s_dollar,0
554,global_economy__disposable_personal_income_euro__euro,0
555,global_economy__disposable_personal_income_lcu__chinese_renminbi,0
556,global_economy__disposable_personal_income_lcu__euro,0
557,global_economy__disposable_personal_income_lcu__u_s_dollar,0
558,global_economy__disposable_personal_income_real_euro__euro,0
559,global_economy__disposable_personal_income_real_lcu__chinese_renminbi,0
560,global_economy__disposable_personal_income_real_lcu__euro,0
561,global_economy__disposable_personal_income_real_lcu__u_s_dollar,0
562,global_economy__disposable_personal_income_real_us__u_s_dollar,0
563,global_economy__disposable_personal_income_us__u_s_dollar,0
564,global_economy__employee_compensation_euro__euro,0
565,global_economy__employee_compensation_lcu__euro,0
566,global_economy__employee_compensation_lcu__u_s_dollar,0
567,global_economy__employee_compensation_lcu_year_on_year_percent_change__percent_change_year_ago,0
568,global_economy__employee_compensation_per_salaried_employee_euro__euro,0
569,global_economy__employee_compensation_per_salaried_employee_lcu__euro,0
570,global_economy__employee_compensation_per_salaried_employee_lcu__u_s_dollar,0
571,global_economy__employee_compensation_per_salaried_employee_us__u_s_dollar,0
572,global_economy__employee_compensation_us__u_s_dollar,0
573,global_economy__employment_salary_paid_employees__persons,0
574,global_economy__employment_self_employed_workers__persons,0
575,global_economy__employment_total__persons,0
576,global_economy__exchange_rate_lcu_per_euro_period_average__chinese_renminbi,0
577,global_economy__exchange_rate_lcu_per_euro_period_average__euro,0
578,global_economy__exchange_rate_lcu_per_euro_period_average__u_s_dollar,0
579,global_economy__exchange_rate_lcu_per_euro_period_end__chinese_renminbi,0
580,global_economy__exchange_rate_lcu_per_euro_period_end__euro,0
581,global_economy__exchange_rate_lcu_per_euro_period_end__u_s_dollar,0
582,global_economy__exchange_rate_lcu_per_us_period_average__chinese_renminbi,0
583,global_economy__exchange_rate_lcu_per_us_period_average__euro,0
584,global_economy__exchange_rate_lcu_per_us_period_average__u_s_dollar,0
585,global_economy__exchange_rate_lcu_per_us_period_average_year_on_year_percent_change__percent_change_year_ago,0
586,global_economy__exchange_rate_lcu_per_us_period_end__chinese_renminbi,0
587,global_economy__exchange_rate_lcu_per_us_period_end__euro,0
588,global_economy__exchange_rate_lcu_per_us_period_end__index,0
589,global_economy__exchange_rate_lcu_per_us_period_end__u_s_dollar,0
590,global_economy__exchange_rate_lcu_per_us_period_end_year_on_year_percent_change__percent_change_year_ago,0
591,global_economy__exchange_rate_lcu_per_yen_period_average__chinese_renminbi,0
592,global_economy__exchange_rate_lcu_per_yen_period_average__euro,0
593,global_economy__exchange_rate_lcu_per_yen_period_average__u_s_dollar,0
594,global_economy__exchange_rate_lcu_per_yen_period_end__chinese_renminbi,0
595,global_economy__exchange_rate_lcu_per_yen_period_end__euro,0
596,global_economy__exchange_rate_lcu_per_yen_period_end__u_s_dollar,0
597,global_economy__exchange_rate_purchasing_power_parity_lcu_per_us__chinese_renminbi,0
598,global_economy__exchange_rate_purchasing_power_parity_lcu_per_us__euro,0
599,global_economy__exchange_rate_purchasing_power_parity_lcu_per_us__u_s_dollar,0
600,global_economy__exchange_rate_purchasing_power_parity_lcu_per_us_year_on_year_percent_change__percent_change_year_ago,0
601,global_economy__fiscal_balance_current_in_euro_central_government__euro,0
602,global_economy__fiscal_balance_current_in_euro_general_government__euro,0
603,global_economy__fiscal_balance_current_in_euro_unspecified_government__euro,0
604,global_economy__fiscal_balance_current_in_lcu_central_government__u_s_dollar,0
605,global_economy__fiscal_balance_current_in_lcu_general_government__chinese_renminbi,0
606,global_economy__fiscal_balance_current_in_lcu_general_government__euro,0
607,global_economy__fiscal_balance_current_in_lcu_general_government__u_s_dollar,0
608,global_economy__fiscal_balance_current_in_lcu_unspecified_government__chinese_renminbi,0
609,global_economy__fiscal_balance_current_in_lcu_unspecified_government__euro,0
610,global_economy__fiscal_balance_current_in_lcu_unspecified_government__u_s_dollar,0
611,global_economy__fiscal_balance_current_in_us_central_government__u_s_dollar,0
612,global_economy__fiscal_balance_current_in_us_general_government__u_s_dollar,0
613,global_economy__fiscal_balance_current_in_us_unspecified_government__u_s_dollar,0
614,global_economy__fiscal_balance_current_of_gdp_central_government__percentage,0
615,global_economy__fiscal_balance_current_of_gdp_general_government__percentage,0
616,global_economy__fiscal_balance_current_of_gdp_unspecified_government__percentage,0
617,global_economy__fiscal_balance_current_primary_in_euro_central_government__euro,0
618,global_economy__fiscal_balance_current_primary_in_euro_general_government__euro,0
619,global_economy__fiscal_balance_current_primary_in_euro_unspecified_government__euro,0
620,global_economy__fiscal_balance_current_primary_in_lcu_central_government__u_s_dollar,0
621,global_economy__fiscal_balance_current_primary_in_lcu_general_government__chinese_renminbi,0
622,global_economy__fiscal_balance_current_primary_in_lcu_general_government__euro,0
623,global_economy__fiscal_balance_current_primary_in_lcu_general_government__u_s_dollar,0
624,global_economy__fiscal_balance_current_primary_in_lcu_unspecified_government__chinese_renminbi,0
625,global_economy__fiscal_balance_current_primary_in_lcu_unspecified_government__euro,0
626,global_economy__fiscal_balance_current_primary_in_lcu_unspecified_government__u_s_dollar,0
627,global_economy__fiscal_balance_current_primary_in_us_central_government__u_s_dollar,0
628,global_economy__fiscal_balance_current_primary_in_us_general_government__u_s_dollar,0
629,global_economy__fiscal_balance_current_primary_in_us_unspecified_government__u_s_dollar,0
630,global_economy__fiscal_balance_current_primary_of_gdp_central_government__percentage,0
631,global_economy__fiscal_balance_current_primary_of_gdp_general_government__percentage,0
632,global_economy__fiscal_balance_current_primary_of_gdp_unspecified_government__percentage,0
633,global_economy__fiscal_balance_overall_government_savings_in_euro_central_government__euro,0
634,global_economy__fiscal_balance_overall_government_savings_in_euro_general_government__euro,0
635,global_economy__fiscal_balance_overall_government_savings_in_euro_unspecified_government__euro,0
636,global_economy__fiscal_balance_overall_government_savings_in_lcu_central_government__u_s_dollar,0
637,global_economy__fiscal_balance_overall_government_savings_in_lcu_general_government__chinese_renminbi,0
638,global_economy__fiscal_balance_overall_government_savings_in_lcu_general_government__euro,0
639,global_economy__fiscal_balance_overall_government_savings_in_lcu_general_government__u_s_dollar,0
640,global_economy__fiscal_balance_overall_government_savings_in_lcu_unspecified_government__chinese_renminbi,0
641,global_economy__fiscal_balance_overall_government_savings_in_lcu_unspecified_government__euro,0
642,global_economy__fiscal_balance_overall_government_savings_in_lcu_unspecified_government__u_s_dollar,0
643,global_economy__fiscal_balance_overall_government_savings_in_us_central_government__u_s_dollar,0
644,global_economy__fiscal_balance_overall_government_savings_in_us_general_government__u_s_dollar,0
645,global_economy__fiscal_balance_overall_government_savings_in_us_unspecified_government__u_s_dollar,0
646,global_economy__fiscal_balance_overall_of_gdp_central_government__percentage,0
647,global_economy__fiscal_balance_overall_of_gdp_general_government__percentage,0
648,global_economy__fiscal_balance_overall_of_gdp_unspecified_government__percentage,0
649,global_economy__fiscal_balance_overall_otherwise_current_in_euro_unspecified_government__euro,0
650,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_euro_unspecified_government__euro,0
651,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_general_government__chinese_renminbi,0
652,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_general_government__euro,0
653,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_general_government__u_s_dollar,0
654,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_unspecified_government__chinese_renminbi,0
655,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_unspecified_government__euro,0
656,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_unspecified_government__u_s_dollar,0
657,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_us_general_government__u_s_dollar,0
658,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_us_unspecified_government__u_s_dollar,0
659,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_euro_central_government__euro,0
660,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_euro_general_government__euro,0
661,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_central_government__u_s_dollar,0
662,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0
663,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_general_government__euro,0
664,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_general_government__u_s_dollar,0
665,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0
666,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_unspecified_government__euro,0
667,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0
668,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_us_central_government__u_s_dollar,0
669,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_us_general_government__u_s_dollar,0
670,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0
671,global_economy__fiscal_balance_unspecified_total_otherwise_current_of_gdp_central_government__percentage,0
672,global_economy__fiscal_balance_unspecified_total_otherwise_current_of_gdp_general_government__percentage,0
673,global_economy__fiscal_balance_unspecified_total_otherwise_current_of_gdp_unspecified_government__percentage,0
674,global_economy__fixed_investment_deflator_year_on_year_percent_change__percent_change_year_ago,0
675,global_economy__fixed_investment_year_on_year__percentage,0
676,global_economy__full_employment_potential_real_gdp__chinese_renminbi,0
677,global_economy__full_employment_potential_real_gdp__euro,0
678,global_economy__full_employment_potential_real_gdp__u_s_dollar,0
679,global_economy__government_consumption_deflator_year_on_year_percent_change__percent_change_year_ago,0
680,global_economy__government_consumption_year_on_year__percentage,0
681,global_economy__gross_domestic_demand_deflator_year_on_year_percent_change__percent_change_year_ago,0
682,global_economy__gross_domestic_demand_year_on_year__percentage,0
683,global_economy__gross_domestic_product_deflator_year_on_year_percent_change__percent_change_year_ago,0
684,global_economy__growth_rate_broad_money_supply_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0
685,global_economy__growth_rate_broad_money_supply_period_end_year_on_year_percent_change_us__percent_change_year_ago,0
686,global_economy__growth_rate_current_expenditure_in_euro_central_government__percentage,0
687,global_economy__growth_rate_current_expenditure_in_euro_general_government__percentage,0
688,global_economy__growth_rate_current_expenditure_in_euro_unspecified_government__percentage,0
689,global_economy__growth_rate_current_expenditure_in_lcu__percentage,0
690,global_economy__growth_rate_current_expenditure_in_lcu_central_government__percentage,0
691,global_economy__growth_rate_current_expenditure_in_lcu_general_government__percentage,0
692,global_economy__growth_rate_current_expenditure_in_u_s_dollars__percentage,0
693,global_economy__growth_rate_current_expenditure_in_u_s_dollars_central_government__percentage,0
694,global_economy__growth_rate_current_expenditure_in_u_s_dollars_general_government__percentage,0
695,global_economy__growth_rate_current_revenue_in_euro_central_government__percentage,0
696,global_economy__growth_rate_current_revenue_in_euro_general_government__percentage,0
697,global_economy__growth_rate_current_revenue_in_euro_unspecified_government__percentage,0
698,global_economy__growth_rate_current_revenue_in_lcu__percentage,0
699,global_economy__growth_rate_current_revenue_in_lcu_central_government__percentage,0
700,global_economy__growth_rate_current_revenue_in_lcu_general_government__percentage,0
701,global_economy__growth_rate_current_revenue_in_u_s_dollars__percentage,0
702,global_economy__growth_rate_current_revenue_in_u_s_dollars_central_government__percentage,0
703,global_economy__growth_rate_current_revenue_in_u_s_dollars_general_government__percentage,0
704,global_economy__growth_rate_industrial_production_year_on_year_percent_change__percent_change_year_ago,0
705,global_economy__growth_rate_labor_productivity_gdp_to_employed_labor_force__percentage,0
706,global_economy__growth_rate_money_supply_m1_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0
707,global_economy__growth_rate_money_supply_m1_period_end_year_on_year_percent_change_us__percent_change_year_ago,0
708,global_economy__growth_rate_money_supply_m2_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0
709,global_economy__growth_rate_money_supply_m3_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0
710,global_economy__growth_rate_nominal_effective_exchange_rate__percentage,0
711,global_economy__growth_rate_nominal_gdp_per_capita__percentage,0
712,global_economy__growth_rate_nominal_ppp_gdp_per_capita__percentage,0
713,global_economy__growth_rate_nominal_private_consumption_per_capita__percentage,0
714,global_economy__growth_rate_nominal_retail_sales_index_lcu_year_on_year_percent_change__percent_change_year_ago,0
715,global_economy__growth_rate_population_age_bracket_0_14__percentage,0
716,global_economy__growth_rate_population_age_bracket_15_64__percentage,0
717,global_economy__growth_rate_population_age_bracket_65__percentage,0
718,global_economy__growth_rate_population_rural__percentage,0
719,global_economy__growth_rate_population_urban__percentage,0
720,global_economy__growth_rate_real_effective_exchange_rate__percentage,0
721,global_economy__growth_rate_real_gdp_per_capita__percentage,0
722,global_economy__growth_rate_real_ppp_gdp_per_capita__percentage,0
723,global_economy__growth_rate_real_private_consumption_per_capita__percentage,0
724,global_economy__growth_rate_real_retail_sales_index_lcu_year_on_year_percent_change__percent_change_year_ago,0
725,global_economy__growth_rate_terms_of_trade_goods_year_on_year_percent_change__percent_change_year_ago,0
726,global_economy__growth_rate_total_expenditure_in_euro__percentage,0
727,global_economy__growth_rate_total_expenditure_in_euro_central_government__percentage,0
728,global_economy__growth_rate_total_expenditure_in_euro_general_government__percentage,0
729,global_economy__growth_rate_total_expenditure_in_lcu__percentage,0
730,global_economy__growth_rate_total_expenditure_in_lcu_central_government__percentage,0
731,global_economy__growth_rate_total_expenditure_in_lcu_general_government__percentage,0
732,global_economy__growth_rate_total_expenditure_in_u_s_dollars__percentage,0
733,global_economy__growth_rate_total_expenditure_in_u_s_dollars_central_government__percentage,0
734,global_economy__growth_rate_total_expenditure_in_u_s_dollars_general_government__percentage,0
735,global_economy__growth_rate_total_revenue_in_euro__percentage,0
736,global_economy__growth_rate_total_revenue_in_euro_central_government__percentage,0
737,global_economy__growth_rate_total_revenue_in_euro_general_government__percentage,0
738,global_economy__growth_rate_total_revenue_in_lcu__percentage,0
739,global_economy__growth_rate_total_revenue_in_lcu_central_government__percentage,0
740,global_economy__growth_rate_total_revenue_in_lcu_general_government__percentage,0
741,global_economy__growth_rate_total_revenue_in_u_s_dollars__percentage,0
742,global_economy__growth_rate_total_revenue_in_u_s_dollars_central_government__percentage,0
743,global_economy__growth_rate_total_revenue_in_u_s_dollars_general_government__percentage,0
744,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_euro_central_government__percentage,0
745,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_euro_general_government__percentage,0
746,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_euro_unspecified_government__percentage,0
747,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_lcu_central_government__percentage,0
748,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_lcu_general_government__percentage,0
749,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_lcu_unspecified_government__percentage,0
750,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_u_s_dollars_central_government__percentage,0
751,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_u_s_dollars_general_government__percentage,0
752,global_economy__growth_rate_unspecified_expenditure_total_otherwise_current_in_u_s_dollars_unspecified_government__percentage,0
753,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_euro_central_government__percentage,0
754,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_euro_general_government__percentage,0
755,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_euro_unspecified_government__percentage,0
756,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_lcu_central_government__percentage,0
757,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_lcu_general_government__percentage,0
758,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_lcu_unspecified_government__percentage,0
759,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_u_s_dollars_central_government__percentage,0
760,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_u_s_dollars_general_government__percentage,0
761,global_economy__growth_rate_unspecified_revenue_total_otherwise_current_in_u_s_dollars_unspecified_government__percentage,0
762,global_economy__household_interest_payment_euro__euro,0
763,global_economy__household_interest_payment_lcu__u_s_dollar,0
764,global_economy__household_interest_payment_us__u_s_dollar,0
765,global_economy__household_operating_surplus_proprietor_s_income_euro__euro,0
766,global_economy__household_operating_surplus_proprietor_s_income_lcu__u_s_dollar,0
767,global_economy__household_operating_surplus_proprietor_s_income_us__u_s_dollar,0
768,global_economy__housing_starts__unit,0
769,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_euro__euro,0
770,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_lcu__euro,0
771,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_lcu__u_s_dollar,0
772,global_economy__income_from_social_security_and_other_transfer_payments_to_individuals_us__u_s_dollar,0
773,global_economy__index_labor_productivity__index,0
774,global_economy__index_labor_productivity_gdp_to_employed_labor_force__index,0
775,global_economy__index_labor_productivity_gdp_to_employed_labor_force_year_on_year_percent_change__percent_change_year_ago,0
776,global_economy__index_monthly_compensation_per_employee_lcu_basis__index,0
777,global_economy__index_retail_sales_nominal_euro_value__index,0
778,global_economy__index_retail_sales_nominal_sa_value__index,0
779,global_economy__index_retail_sales_nominal_us_value__index,0
780,global_economy__index_retail_sales_real_volume__index,0
781,global_economy__index_unit_labor_costs_euro_basis__index,0
782,global_economy__index_unit_labor_costs_lcu_basis__index,0
783,global_economy__index_unit_labor_costs_lcu_basis_year_on_year_percent_change__percent_change_year_ago,0
784,global_economy__index_unit_labor_costs_us_basis__index,0
785,global_economy__index_wages_straight_time_euro_basis__index,0
786,global_economy__index_wages_straight_time_lcu_basis__index,0
787,global_economy__index_wages_straight_time_us_basis__index,0
788,global_economy__industrial_production_index__index,0
789,global_economy__industrial_production_manufacturing_index__index,0
790,global_economy__interest_payments_of_gdp_central_government__percentage,0
791,global_economy__interest_payments_of_gdp_general_government__percentage,0
792,global_economy__interest_payments_of_gdp_unspecified_government__percentage,0
793,global_economy__interest_payments_total_in_euro_central_government__euro,0
794,global_economy__interest_payments_total_in_euro_general_government__euro,0
795,global_economy__interest_payments_total_in_euro_unspecified_government__euro,0
796,global_economy__interest_payments_total_in_lcu_central_government__u_s_dollar,0
797,global_economy__interest_payments_total_in_lcu_general_government__chinese_renminbi,0
798,global_economy__interest_payments_total_in_lcu_general_government__euro,0
799,global_economy__interest_payments_total_in_lcu_general_government__u_s_dollar,0
800,global_economy__interest_payments_total_in_lcu_unspecified_government__chinese_renminbi,0
801,global_economy__interest_payments_total_in_lcu_unspecified_government__euro,0
802,global_economy__interest_payments_total_in_lcu_unspecified_government__u_s_dollar,0
803,global_economy__interest_payments_total_in_us_central_government__u_s_dollar,0
804,global_economy__interest_payments_total_in_us_general_government__u_s_dollar,0
805,global_economy__interest_payments_total_in_us_unspecified_government__u_s_dollar,0
806,global_economy__interest_rate_long_term__percentage,0
807,global_economy__interest_rate_money_market__percentage,0
808,global_economy__interest_rate_policy__percentage,0
809,global_economy__interest_rate_prime__percentage,0
810,global_economy__interest_rate_short_term__percentage,0
811,global_economy__interest_rate_short_term_real__percentage,0
812,global_economy__interest_rate_spread_long_term_minus_short_term__percentage,0
813,global_economy__international_reserves_excluding_gold_lcu__chinese_renminbi,0
814,global_economy__international_reserves_excluding_gold_lcu__euro,0
815,global_economy__international_reserves_excluding_gold_lcu__u_s_dollar,0
816,global_economy__international_reserves_excluding_gold_of_gdp__percentage,0
817,global_economy__international_reserves_excluding_gold_us__u_s_dollar,0
818,global_economy__international_reserves_import_cover__months,0
819,global_economy__international_reserves_of_gdp__percentage,0
820,global_economy__international_reserves_us__u_s_dollar,0
821,global_economy__inventory_investment_year_on_year__percentage,0
822,global_economy__inverse_exchange_rate_period_average__u_s_dollar,0
823,global_economy__inverse_exchange_rate_period_end__u_s_dollar,0
824,global_economy__labor_force__persons,0
825,global_economy__labor_productivity_gdp_to_employed_labor_force_euro__euro,0
826,global_economy__labor_productivity_gdp_to_employed_labor_force_us__u_s_dollar,0
827,global_economy__long_term_interest_rate_differential_with_usa__percentage,0
828,global_economy__m1_velocity__number,0
829,global_economy__m2_velocity__number,0
830,global_economy__m3_velocity__number,0
831,global_economy__money_supply_m1_period_end_euro__euro,0
832,global_economy__money_supply_m1_period_end_lcu__chinese_renminbi,0
833,global_economy__money_supply_m1_period_end_lcu__euro,0
834,global_economy__money_supply_m1_period_end_lcu__index,0
835,global_economy__money_supply_m1_period_end_lcu__u_s_dollar,0
836,global_economy__money_supply_m1_period_end_us__u_s_dollar,0
837,global_economy__money_supply_m2_period_end_euro__euro,0
838,global_economy__money_supply_m2_period_end_lcu__chinese_renminbi,0
839,global_economy__money_supply_m2_period_end_lcu__euro,0
840,global_economy__money_supply_m2_period_end_lcu__index,0
841,global_economy__money_supply_m2_period_end_lcu__u_s_dollar,0
842,global_economy__money_supply_m2_period_end_us__u_s_dollar,0
843,global_economy__money_supply_m3_period_end_euro__euro,0
844,global_economy__money_supply_m3_period_end_lcu__chinese_renminbi,0
845,global_economy__money_supply_m3_period_end_lcu__euro,0
846,global_economy__money_supply_m3_period_end_lcu__index,0
847,global_economy__money_supply_m3_period_end_us__u_s_dollar,0
848,global_economy__net_capital_transfers_and_sales_of_assets_in_euro_general_government__euro,0
849,global_economy__net_capital_transfers_and_sales_of_assets_in_euro_unspecified_government__euro,0
850,global_economy__net_capital_transfers_and_sales_of_assets_in_lcu_general_government__u_s_dollar,0
851,global_economy__net_capital_transfers_and_sales_of_assets_in_lcu_unspecified_government__u_s_dollar,0
852,global_economy__net_capital_transfers_and_sales_of_assets_in_us_general_government__u_s_dollar,0
853,global_economy__net_capital_transfers_and_sales_of_assets_in_us_unspecified_government__u_s_dollar,0
854,global_economy__net_international_investment_position_net_total_foreign_assets_lcu_basis__u_s_dollar,0
855,global_economy__nia_exports_deflator_year_on_year_percent_change__percent_change_year_ago,0
856,global_economy__nia_exports_of_goods_non_factor_services_year_on_year__percentage,0
857,global_economy__nia_imports_deflator_year_on_year_percent_change__percent_change_year_ago,0
858,global_economy__nia_imports_of_goods_non_factor_services_year_on_year__percentage,0
859,global_economy__nia_net_exports_of_goods_non_factor_services_year_on_year__percentage,0
860,global_economy__nominal_consumption_per_capita_us__u_s_dollar,0
861,global_economy__nominal_consumption_total_euro__euro,0
862,global_economy__nominal_consumption_total_lcu__chinese_renminbi,0
863,global_economy__nominal_consumption_total_lcu__euro,0
864,global_economy__nominal_consumption_total_lcu__u_s_dollar,0
865,global_economy__nominal_consumption_total_ppp__u_s_dollar,0
866,global_economy__nominal_consumption_total_us__u_s_dollar,0
867,global_economy__nominal_effective_trade_weighted_exchange_rate_nominal_value_of_lcu__index,0
868,global_economy__nominal_fixed_investment_euro__euro,0
869,global_economy__nominal_fixed_investment_government_euro__euro,0
870,global_economy__nominal_fixed_investment_government_lcu__u_s_dollar,0
871,global_economy__nominal_fixed_investment_government_ppp__u_s_dollar,0
872,global_economy__nominal_fixed_investment_government_us__u_s_dollar,0
873,global_economy__nominal_fixed_investment_lcu__chinese_renminbi,0
874,global_economy__nominal_fixed_investment_lcu__euro,0
875,global_economy__nominal_fixed_investment_lcu__u_s_dollar,0
876,global_economy__nominal_fixed_investment_ppp__u_s_dollar,0
877,global_economy__nominal_fixed_investment_private_non_residential_equipment_euro__euro,0
878,global_economy__nominal_fixed_investment_private_non_residential_equipment_lcu__u_s_dollar,0
879,global_economy__nominal_fixed_investment_private_non_residential_equipment_ppp__u_s_dollar,0
880,global_economy__nominal_fixed_investment_private_non_residential_equipment_us__u_s_dollar,0
